"rho","n","p_exp","p_case","dgm","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.75,25,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,976,940,633,0.024,-0.00317231786002505,0.00296732544531714,0.0927022103903911,0.00209929167678961,775.105004801814,8361.23541755544,189.344696807488,0.0927089984390455,0.966824644549763,0.00711835746636381,0.574434407995451,"09b_or_to_cor_CAT",1000
0,50,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,0.0069816259475058,0.0070532960981309,0.223044806816721,0.00498992908930283,0.217174820417112,0.973682478944992,0.0217830963866578,0.223042551910911,0.956,0.00648567652600714,0.804721241026371,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,0.0026797350976905,0.00686799582092529,0.217185097546418,0.00485883644401757,0.213516505357373,0.983108453432164,0.0219939730484364,0.217093017413838,0.957,0.00641490451994416,0.792755471661475,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.0100547267341568,0.00628678680310097,0.198805654616876,0.00444765396356347,0.19663571478373,0.989085120152506,0.0221276822504148,0.198960453731478,0.954,0.00662449998113065,0.738258320060628,"09b_or_to_cor_CAT",1000
0.5,50,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,999,999,997,0.001,-0.0160280168337417,0.0044675364637171,0.141205251929903,0.00316060761044899,11.0667945580961,78.3738168860031,1.75424694708102,0.14204176010651,0.950852557673019,0.00684635589249618,0.555150870410014,"09b_or_to_cor_CAT",1000
0.75,50,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,998,995,923,0.002,-0.00377871354537135,0.00205343628586196,0.0648703890764835,0.00145272672387823,0.382216430148014,5.89200150622455,0.131947228420835,0.0649478979984128,0.957746478873239,0.00662149239340145,0.293333171918538,"09b_or_to_cor_CAT",1000
0,100,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.00326529189290054,0.00502885329746133,0.15902630438826,0.00355771557094965,0.155199111378582,0.975933585173843,0.0218334578392052,0.158980307752395,0.948,0.00702111102319284,0.590512971205428,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.0100955719611595,0.00494177058888117,0.156272507348961,0.0034961079856911,0.152953426684152,0.978760943168355,0.021896711120481,0.156520273542442,0.956,0.00648567652600714,0.582514770116564,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.00225806791690728,0.00439880340268145,0.139102377317722,0.00311198009438184,0.139570153719814,1.00336282104672,0.0224471010974043,0.139051144456937,0.954,0.00662449998113065,0.534954714217162,"09b_or_to_cor_CAT",1000
0.5,100,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.00332662705345404,0.00307252676211036,0.0971618274009107,0.00217369162652604,0.0971510553728148,0.999889133125796,0.0223693882080026,0.0971701946624234,0.944,0.00727076337120113,0.382099791099677,"09b_or_to_cor_CAT",1000
0.75,100,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,998,0,-0.00188324799899658,0.00131329437252556,0.0415300145546242,0.00092910402471542,0.0420221606617662,1.01185037165096,0.0226369834634701,0.0415519432737401,0.957915831663327,0.00635561789834974,0.177559139037509,"09b_or_to_cor_CAT",1000
0,300,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.00235949908134964,0.00284297667462806,0.089902816265561,0.00201129398391417,0.0903497221212258,1.00497098838756,0.0224830788056911,0.0898888262912673,0.951,0.00682634602111555,0.350524975782301,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,0.00334524395364994,0.00277425289526429,0.0877295795435171,0.00196267461773373,0.0887522148325956,1.01165667605384,0.0226326501310409,0.0877494917641398,0.96,0.00619677335393187,0.344475275033822,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,0.00100766447239783,0.00250786587674605,0.0793056823673263,0.00177421629779037,0.0808610828708468,1.01961272455,0.0228106418018335,0.0792724242860053,0.947,0.00708456067798138,0.31457172131734,"09b_or_to_cor_CAT",1000
0.5,300,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.00304605557881169,0.00178868218589755,0.0565630971760497,0.00126542217237884,0.0559315525674907,0.988834688337638,0.0221220796227826,0.0566168087477059,0.945,0.00720936890441875,0.21952977530482,"09b_or_to_cor_CAT",1000
0.75,300,0.5,0.5,"CAT","2x2_tetrachoric (r)","own",1000,1000,1000,1000,0,-0.00152214714026702,0.000755304673143039,0.0238848309450101,0.000534348297216895,0.0235794368248237,0.987213888141408,0.0220858192939162,0.0239213627546397,0.943,0.00733150734842434,0.0947989529858666,"09b_or_to_cor_CAT",1000
0,25,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,433,433,433,0.567,0.210422019301052,0.0139029771549306,0.289302214029959,0.00984226119209513,0.436988094722007,1.51048997736586,0.051387912585201,0.357463151213657,0.988452655889146,0.00513422671493667,1.70458867243404,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,501,501,501,0.499,0.0910338544076956,0.0140457672687108,0.314386820114267,0.00994178417898722,0.443965890541547,1.41216444881558,0.044656560889735,0.326999926195275,0.996007984031936,0.0028171416327886,1.72949010450914,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,477,477,477,0.523,-0.0631338441849707,0.0143618238851682,0.313666968283554,0.0101660048398359,0.453806640771084,1.44677854749705,0.046890362082149,0.319635084570608,0.9979035639413,0.00209423738367613,1.76774990359307,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,25,25,25,0.975,-0.70607136687772,0.0736300151253263,0.368150075626631,0.0531378863163042,NA,NA,NA,0.79287443784064,NA,NA,NA,"09b_or_to_cor_CAT",1000
0,50,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,745,745,745,0.255,0.0739374160113731,0.00932393814379687,0.254493983758882,0.00659744919393674,0.32742614052883,1.28657713511627,0.0333529585165059,0.264852776903312,0.985234899328859,0.0044188571624228,1.27631116537857,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,834,834,834,0.166,0.0144927660935203,0.00931152109538782,0.268907959238132,0.00658819064898558,0.331921400758323,1.23433089038614,0.0302408573284166,0.269137188782131,0.991606714628297,0.00315902235210029,1.29189628680379,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,802,802,802,0.198,-0.0383018042444813,0.0106440236833672,0.301434541182676,0.00753115802581145,0.348121023914344,1.15488099853618,0.0288539968474017,0.303671723389289,0.981296758104738,0.00478378269314132,1.35536791649223,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,48,48,48,0.952,-0.623599271520331,0.0326840404624015,0.226441674710065,0.0233556754334384,0.396336009341491,1.75027856444251,0.180527449823735,0.6626338634459,0.729166666666667,0.0641421986177471,1.54902793058983,"09b_or_to_cor_CAT",1000
0,100,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,950,950,950,0.05,0.00935106916733991,0.00728289238540475,0.224473819013526,0.0051524951459399,0.238273771651548,1.06147689159772,0.0243647769504696,0.224550433968835,0.970526315789474,0.00548730459664895,0.928356010039336,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,991,991,991,0.00900000000000001,-0.00524910330166953,0.00724264797218994,0.227999662504631,0.00512391137007625,0.234466157873078,1.02836186377388,0.0231107142372931,0.227945044337551,0.967709384460141,0.00561531095685675,0.913235781323483,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,959,959,959,0.041,0.00193908461438714,0.00784956822746149,0.243083271291779,0.00555337907919497,0.249622718563711,1.02690208683297,0.0234601769800714,0.242964238334979,0.97288842544317,0.00524444560260724,0.971323559751162,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,133,133,133,0.867,-0.433953779114133,0.0151133655050766,0.174295833703434,0.0107271670210208,0.312537648956799,1.79314469150528,0.11036042680953,0.467404007510551,0.849624060150376,0.0309939378700332,1.22256391860364,"09b_or_to_cor_CAT",1000
0,300,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,-0.00299277618431399,0.00432875667133006,0.136887305180519,0.00306242479179451,0.132905541250557,0.97091210229677,0.0217211178845685,0.136851572495731,0.952,0.00675988165576884,0.5197855339053,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,-0.00170882777294939,0.00410533312144199,0.129822032174853,0.00290436143314475,0.130626744090767,1.00619857740965,0.0225105422658742,0.129768356583291,0.957,0.00641490451994416,0.511338074642797,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00299128142941167,0.00435615557014224,0.137753734436788,0.00308180843318651,0.138754889259263,1.00726771456736,0.0225344608617825,0.13771733015318,0.957,0.00641490451994416,0.542726907303231,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.1,"CAT","2x2_tetrachoric (z)","own",1000,325,325,325,0.675,-0.219566736760093,0.0067553210852867,0.121783282776121,0.00478409917145301,0.224369995684875,1.84237105923103,0.0723751705246725,0.250988217835497,0.913846153846154,0.0155643933828017,0.877495512002857,"09b_or_to_cor_CAT",1000
0,25,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,534,534,534,0.466,0.00285704944142648,0.0130814699601416,0.302292363902661,0.00925866934516075,0.417885279089411,1.38238781057656,0.0423400428633731,0.302022699724791,0.98876404494382,0.00456121664935883,1.63208903359474,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,471,471,471,0.529,-0.0976201038442244,0.012411009011594,0.269350350189197,0.00878523974575944,0.420645293319454,1.56170316104651,0.0509371406863471,0.286225894490548,0.991507430997877,0.00422821512333869,1.64356075133689,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,241,241,241,0.759,-0.396362109960846,0.0162550826093462,0.252346742129628,0.0115180002481114,0.425321415882718,1.68546426354985,0.0769305664179239,0.469592986282178,0.962655601659751,0.0122134872480684,1.66289958533321,"09b_or_to_cor_CAT",1000
0,50,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,852,852,852,0.148,0.00109734996385945,0.0092754034679852,0.270740113926276,0.0065625530847302,0.320156392659183,1.18252292952186,0.0286635378347041,0.270583407392734,0.990610328638498,0.00330412770609004,1.24692833864863,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,790,790,790,0.21,-0.045586590015028,0.00915106839209933,0.257208517833945,0.00647488183930114,0.324191664547552,1.26042351659929,0.0317294831686938,0.261056730966309,0.988607594936709,0.00377577524442483,1.26285643971232,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,486,486,486,0.514,-0.204384583208293,0.0109499711374944,0.24139657786558,0.00775077700163575,0.332315539156118,1.37663732474768,0.0442011606402689,0.316109891952986,0.967078189300412,0.00809383816329934,1.29777898983689,"09b_or_to_cor_CAT",1000
0,100,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,985,985,985,0.015,0.0144399664319871,0.0072861059540049,0.228672319867077,0.00515467217782754,0.22642637927316,0.990178345174343,0.0223203436687238,0.229011910528633,0.959390862944162,0.00628914422393537,0.881965990734937,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,977,977,977,0.023,-0.00396943615490786,0.00716576684204484,0.223980368565093,0.00506955744172973,0.232440295783239,1.03777084247313,0.0234888393611195,0.223900901542419,0.969293756397134,0.0055194241728892,0.905101552915303,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,701,701,701,0.299,-0.0778194488835419,0.00730332364481854,0.193365751670085,0.00516791709346763,0.254475781632135,1.31603336906483,0.0351724712614458,0.208309486119125,0.962910128388017,0.00713775329934599,0.99255744221838,"09b_or_to_cor_CAT",1000
0,300,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,-0.0023696144406077,0.00408290447158135,0.129112775990833,0.00288849404705798,0.126004634620309,0.975926926311735,0.0218333088680177,0.129069957339933,0.95,0.00689202437604511,0.493165700555448,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00588810376642828,0.00407050429937605,0.128720648115362,0.00287972141378997,0.128862426149683,1.00110143971769,0.0223965097716669,0.128790939168685,0.956,0.00648567652600714,0.504145819841087,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.1,"CAT","2x2_tetrachoric (z)","own",1000,972,972,972,0.028,0.0124989205403125,0.00471007907916972,0.146845732910205,0.00333224341488941,0.156600014293995,1.06642536484022,0.0241994699405588,0.14730141697783,0.966049382716049,0.00580885276473555,0.609369953429593,"09b_or_to_cor_CAT",1000
0,25,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,883,883,883,0.117,0.0758832745402619,0.0120355509346355,0.357640198248296,0.00851524281543562,0.373661774186955,1.04479802890484,0.0248761435453533,0.36540378798219,0.968289920724802,0.00589686272305752,1.45843356737618,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,929,929,929,0.071,0.0417240389169769,0.0121925212158405,0.371621966349153,0.00862605833940338,0.376868911297116,1.01411903876272,0.0235396472318538,0.373758108571785,0.976318622174381,0.00498874623408035,1.46851406585554,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,954,954,954,0.046,0.0409989561846684,0.0124321212115279,0.383989565585431,0.0087954481955374,0.397154263641591,1.03428399945214,0.0236907253528758,0.385971946194154,0.974842767295597,0.00507019348733494,1.54178969741107,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,884,884,884,0.116,-0.00671295412071693,0.0133289553225967,0.39629833231132,0.00943033010116559,0.453597450385783,1.1445858168019,0.0272366073775825,0.39613100218964,0.96606334841629,0.00608991407697415,1.75295560989359,"09b_or_to_cor_CAT",1000
0.75,25,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,560,560,560,0.44,-0.257611384541702,0.0158796510691926,0.375781130612505,0.0112386479446906,0.553860245332713,1.47389051821188,0.0440802778367332,0.455327267195614,0.928571428571429,0.0108830250039294,2.14200371720685,"09b_or_to_cor_CAT",1000
0,50,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,998,998,998,0.002,-0.00732653299538522,0.00813996303659079,0.257150695586441,0.00575870890957433,0.258600447676997,1.00563775294191,0.0225205499618187,0.257126232283067,0.970941883767535,0.00531698059793744,1.01072261500962,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,997,997,997,0.003,0.00411193650263578,0.00836507349234355,0.264129761989655,0.00591796882421438,0.257450135255574,0.97471081379181,0.0218389179818005,0.264029287648134,0.963891675025075,0.00590840431649116,1.0064215448879,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,999,999,999,0.001,0.0128366314512921,0.00819974514456359,0.259169027114272,0.00580099952582971,0.266376215636163,1.02780883426596,0.0230055212484612,0.259357143533659,0.968968968968969,0.0054861830400134,1.04045467374693,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,993,993,993,0.00700000000000001,0.0576122840147698,0.0109903206406913,0.346325912618027,0.00777524626693241,0.323057444026538,0.932813376811476,0.0209422785346051,0.350913131518789,0.957703927492447,0.00638691344874825,1.24827205904364,"09b_or_to_cor_CAT",1000
0.75,50,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,860,860,860,0.14,0.02515668076018,0.0129723030760609,0.380422602514066,0.00917814115337002,0.449897468692751,1.1826254952244,0.0285322261480043,0.38103272096153,0.96046511627907,0.00664479834069414,1.73230440858328,"09b_or_to_cor_CAT",1000
0,100,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,-0.00741886826571328,0.00585978258619612,0.185302595657717,0.00414556530408509,0.177946361249985,0.960301503701975,0.0214837389680238,0.18535844871997,0.945,0.00720936890441875,0.696599196912954,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00558983737185465,0.00566051375922992,0.179001162058885,0.00400459046020559,0.177676719279097,0.992600926359613,0.0222063374045768,0.178998941014344,0.954,0.00662449998113065,0.695839979796847,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00393030268691534,0.00565609259213038,0.178861352479378,0.00400146265867681,0.183890376129831,1.02811688260623,0.0230008957076311,0.178815098094518,0.963,0.00596917079668525,0.719826878841858,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.0422164338887151,0.00744950783960391,0.235574122204287,0.00527023328563785,0.220230618617466,0.934867618551436,0.0209147354338104,0.23921099300732,0.942,0.00739161687318817,0.858015145637777,"09b_or_to_cor_CAT",1000
0.75,100,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,991,991,991,0.00900000000000001,0.0648370105875448,0.0102991725652623,0.324219522745456,0.00728629192142947,0.320291555231204,0.987884851963909,0.0222010610441196,0.3304785377535,0.956609485368315,0.00647184212852193,1.23609179789525,"09b_or_to_cor_CAT",1000
0,300,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00609464478059221,0.00308179850562448,0.097455025674766,0.00218025101975525,0.100811773173699,1.03444406766804,0.0231424466598544,0.0975967686055314,0.954,0.00662449998113065,0.395075676332455,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00213474220070411,0.00318658715971209,0.10076873387337,0.00225438486384542,0.10095199772645,1.00181865789155,0.0224125552823433,0.100740957474996,0.953,0.00669260786241059,0.395627616174477,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.000547600395806507,0.00335053733674443,0.10595329369547,0.00237037315445281,0.10476374447124,0.988772890556391,0.0221206970909465,0.105901719583145,0.941,0.00745110730026082,0.410475889449432,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.00648174367388752,0.00393323613698274,0.124379847681475,0.00278260959726733,0.12263384376486,0.985962324691966,0.022057819480997,0.124486501934192,0.939,0.00756828910652864,0.480040429700532,"09b_or_to_cor_CAT",1000
0.75,300,0.3,0.3,"CAT","2x2_tetrachoric (z)","own",1000,1000,1000,1000,0,0.0294560150013113,0.00550666757159117,0.174136118436164,0.0038957503439966,0.176221296840325,1.01197441646734,0.0226397585777912,0.176523996034611,0.962,0.00604615580348373,0.687979121064976,"09b_or_to_cor_CAT",1000
0,25,0.5,0.3,"CAT","2x2_tetrachoric (z)","own",1000,963,963,963,0.037,-0.00736652027866951,0.011319335863827,0.351264361863526,0.008008138139624,0.354429495431403,1.00901068799318,0.0230034636333129,0.351159209151644,0.974039460020768,0.00512426985840351,1.38418742454694,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.3,"CAT","2x2_tetrachoric (z)","own",1000,957,957,957,0.043,0.00254827856663645,0.0116292967959412,0.359757141106971,0.00822745431382757,0.358086467944163,0.995356108407833,0.022763264358607,0.359578160845658,0.96969696969697,0.0055412160106969,1.39834485255507,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.3,"CAT","2x2_tetrachoric (z)","own",1000,914,914,914,0.086,-0.0145280331995627,0.0112935580368552,0.341431735728359,0.00799012363258596,0.372463361698466,1.09088676512132,0.02552873447419,0.341554021287988,0.969365426695842,0.00570002267094322,1.45278070231834,"09b_or_to_cor_CAT",1000
0.5,25,0.5,0.3,"CAT","2x2_tetrachoric (z)","own",1000,582,582,582,0.418,-0.169404434797303,0.0129263038311735,0.311842893919745,0.00914813970010675,0.420241888977039,1.34760771263619,0.0395330592952678,0.354650199050416,0.9553264604811,0.00856326911771401,1.63684296683627,"09b_or_to_cor_CAT",1000
