"delta","n","r_cov","r_cov_guess","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.8,100,0.7,0.7,0.15,"ancova_md_sd","own",1000,1000,0,0.00359286979041405,0.00674415697687859,0.213268969446519,0.00477122534110953,0.208461023575793,0.97745595206277,0.0218675160310639,0.213192585210608,0.945,0.00720936890441875,0.827304712880414,"07a_ancova_to_smd_d",1000
0,300,0.7,0.7,0.15,"ancova_md_sd","own",1000,1000,0,-0.00222317410365071,0.00367850748389341,0.116324620390783,0.00260239911152489,0.115567605238917,0.993492219021878,0.0222262772868184,0.116287696661538,0.946,0.00714730718522718,0.454869960688486,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.7,0.15,"ancova_md_sd","own",1000,1000,0,0.00186061509432549,0.00372522749475964,0.117802036857234,0.00263545167844262,0.116225235882122,0.986614824181494,0.0220724171137777,0.11775782121097,0.951,0.00682634602111555,0.457453777664789,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.7,0.15,"ancova_md_sd","own",1000,1000,0,0.000174534692354323,0.00383365595618119,0.121230845870032,0.00271216054281301,0.120103854413881,0.990703756555827,0.0221638941711908,0.121170340986283,0.945,0.00720936890441875,0.472694379762477,"07a_ancova_to_smd_d",1000
0,100,0,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.000984142379690664,0.00396322707840182,0.125328244522045,0.00280382700667714,0.122394538013448,0.976591816794493,0.0218481837104696,0.125269430597915,0.949,0.00695693898205238,0.485834982511897,"07a_ancova_to_smd_d",1000
0.3,100,0,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00118626354830003,0.00390696296884385,0.1235490171548,0.00276402236597285,0.122728000293099,0.993354727697488,0.0222232013489883,0.12349292490456,0.954,0.00662449998113065,0.487151550616242,"07a_ancova_to_smd_d",1000
0.8,100,0,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00123896375792505,0.00394767511014688,0.124836448104202,0.00279282460188488,0.124868457373768,1.0002564096468,0.0223776048700363,0.124780165361692,0.958,0.00634318531969546,0.495606230271885,"07a_ancova_to_smd_d",1000
0,300,0,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00235324371496509,0.00231573348225713,0.0732299225784566,0.00163829019871284,0.0705425988742265,0.963302928507797,0.0215508864491137,0.0732311183532515,0.938,0.00762600813007697,0.277653139925349,"07a_ancova_to_smd_d",1000
0.3,300,0,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00268229656124131,0.00219415608729061,0.0693853077776155,0.00155227898192785,0.0707461467710535,1.01961278312405,0.0228106431122444,0.0694024591012558,0.955,0.00655553201502365,0.278453095405403,"07a_ancova_to_smd_d",1000
0.8,300,0,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00129656987579812,0.0022777978637188,0.0720302929881721,0.00161145224326173,0.0719522150918134,0.998916040833382,0.0223476183151915,0.0720059430762266,0.954,0.00662449998113065,0.28319179813024,"07a_ancova_to_smd_d",1000
0,100,0.3,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00368811478896621,0.00380600403288307,0.120356415276969,0.00269259789656638,0.122369868433472,1.01672908878077,0.0227461294815816,0.120352744972105,0.957,0.00641490451994416,0.485737390190265,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.000647254744171155,0.00386484183255927,0.122217029871864,0.00273422332162583,0.12276569762509,1.00448929051705,0.0224723023242719,0.122157620830684,0.953,0.00669260786241059,0.487301619439797,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00410056248831292,0.00409905544708583,0.12962351468111,0.00289992022587837,0.125176250040271,0.965690911469417,0.0216043100899283,0.12962356234669,0.942,0.00739161687318817,0.496819370879621,"07a_ancova_to_smd_d",1000
0,300,0.3,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00015295206158645,0.00208368682747305,0.0658919630530515,0.00147412633309981,0.0705304850082722,1.07039586833202,0.0239467556169036,0.0658591864398799,0.964,0.00589101010014412,0.277605527079541,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00153347560826117,0.0022657803181122,0.0716502648281543,0.00160295030323681,0.0707565535605373,0.987526755556864,0.022092818722595,0.0716308469650878,0.948,0.00702111102319284,0.278493803570385,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00201150344406904,0.00224091737433454,0.0708640295114129,0.001585360750115,0.072116917495263,1.01768016852116,0.0227674069124735,0.0708571458218669,0.955,0.00655553201502365,0.283839465948313,"07a_ancova_to_smd_d",1000
0,100,0.5,0.9,0.15,"ancova_md_sd","own",1000,1000,0,5.17100595534404e-05,0.00386156088205104,0.122113277106901,0.00273190217841082,0.122378284436619,1.00217017621668,0.022420419404091,0.122052216150594,0.951,0.00682634602111555,0.485770800018485,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00153133569705236,0.00402715069832568,0.127349686874468,0.0028490504491803,0.122879182124051,0.964895832411245,0.0215865226857861,0.127295207267576,0.957,0.00641490451994416,0.48774873405749,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00588526636210731,0.00414674272626335,0.131131518857283,0.00293365709701592,0.125787080090933,0.95924367525883,0.0214600733691906,0.131198003501323,0.949,0.00695693898205238,0.499231512181791,"07a_ancova_to_smd_d",1000
0,300,0.5,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.000732020531992305,0.00222624529652221,0.0704000576724712,0.00157498083314319,0.0705377429072428,1.00195575457356,0.022415622391286,0.0703686564190779,0.945,0.00720936890441875,0.277634044867184,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00074973186206253,0.00229224411375476,0.0724871235257915,0.0016216723959794,0.0708074317379821,0.976827721861363,0.0218534613476058,0.0724547499604498,0.945,0.00720936890441875,0.278693623911874,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.0005989613477316,0.00237242870760888,0.075022783024137,0.00167839983685525,0.0724411369258563,0.965588505328439,0.021602019073208,0.074987654379972,0.947,0.00708456067798138,0.285112585917649,"07a_ancova_to_smd_d",1000
0,100,0.7,0.9,0.15,"ancova_md_sd","own",1000,1000,0,3.05092312241965e-05,0.00396548796695605,0.125399740095716,0.00280542649625016,0.122394884033501,0.976037780780709,0.021835788889621,0.1253370282561,0.948,0.00702111102319284,0.485836323533673,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00139266390012508,0.00391214915761468,0.123713018843715,0.00276769139019219,0.123058991784933,0.994713353009292,0.0222535963358144,0.123658989293672,0.946,0.00714730718522718,0.488458917285677,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.00559359651857755,0.00395975542365487,0.125218461159544,0.00280137094772699,0.127064081430001,1.01473920261731,0.0227016120099885,0.125280771366406,0.955,0.00655553201502365,0.504280505326437,"07a_ancova_to_smd_d",1000
0,300,0.7,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00163031008470915,0.00222068149802774,0.0702241149156239,0.00157104466492221,0.0705374759691977,1.00446229979474,0.0224716984913815,0.0702079254809553,0.954,0.00662449998113065,0.27763300211569,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.9,0.15,"ancova_md_sd","own",1000,1000,0,-0.000126660723243943,0.00235221273134586,0.0743834977229866,0.00166409783015937,0.0709389710797538,0.953692327617334,0.0213358793497177,0.0743464045647862,0.949,0.00695693898205238,0.279210220195569,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.9,0.15,"ancova_md_sd","own",1000,1000,0,0.00135750023825791,0.00235657126071608,0.0745213265235729,0.00166718131796258,0.0733223359135442,0.9839107720439,0.022011922414919,0.0744964259922784,0.941,0.00745110730026082,0.288575597457972,"07a_ancova_to_smd_d",1000
0,50,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.011497443773632,0.0101141099275561,0.31983623876398,0.00715533427744412,0.304852449329321,0.953151683209619,0.0213237841241192,0.319882971757471,0.951,0.00682634602111555,1.22653370256897,"07a_ancova_to_smd_d",1000
0.3,50,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00825834989083267,0.0103851679097589,0.328407844781282,0.00734709712015816,0.306495408475674,0.933276757380137,0.020879144896873,0.328347470135361,0.947,0.00708456067798138,1.23305671362433,"07a_ancova_to_smd_d",1000
0.8,50,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.0269676307731403,0.0105503692851925,0.333631970970909,0.00746397058433716,0.31601029911534,0.947182304488723,0.021190237968306,0.334553784721374,0.952,0.00675988165576884,1.27089478094926,"07a_ancova_to_smd_d",1000
0,100,0,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.0098623230966917,0.00685830328465189,0.216878592637141,0.00485197935649043,0.213222503977757,0.983142233565205,0.0219947287731309,0.216994361763586,0.953,0.00669260786241059,0.846369578667651,"07a_ancova_to_smd_d",1000
0.3,100,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00910613503338192,0.00643643390014019,0.203537911335638,0.00455352338861761,0.214273348131033,1.05274416311412,0.0235518539888422,0.203639817729169,0.977,0.00474035863622153,0.850523607955485,"07a_ancova_to_smd_d",1000
0.8,100,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.0242133751756216,0.00695214529618332,0.219846137603652,0.00491836888227022,0.22105759845779,1.00551049414533,0.0224951485575628,0.221066233134823,0.956,0.00648567652600714,0.877316873991402,"07a_ancova_to_smd_d",1000
0,300,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.0038306532507523,0.00376760552977733,0.119142147991417,0.0026654324685215,0.122881216478575,1.03138325563366,0.0230739705754961,0.119144158400268,0.957,0.00641490451994416,0.48365611588773,"07a_ancova_to_smd_d",1000
0.3,300,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00321751338512712,0.00393483575981223,0.124430432196859,0.002783741267394,0.123511733568242,0.992616768965623,0.0222066918332753,0.12440981439028,0.953,0.00669260786241059,0.486133546482242,"07a_ancova_to_smd_d",1000
0.8,300,0,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00496247398889092,0.00406233658843548,0.128462362416941,0.00287394308010762,0.127214591327549,0.990286874179207,0.0221545677334781,0.128493977007774,0.95,0.00689202437604511,0.50068369686265,"07a_ancova_to_smd_d",1000
0,50,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,0.018673723166909,0.00965482269003742,0.305312301055921,0.00683040665283362,0.3047071965691,0.998018080225631,0.0223275292585503,0.305730426212047,0.954,0.00662449998113065,1.22594904128364,"07a_ancova_to_smd_d",1000
0.3,50,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00757283739585036,0.0103048441787292,0.325867785379115,0.00729027124521257,0.306454816355072,0.940426854402137,0.0210391059272624,0.32579283540398,0.944,0.00727076337120113,1.23290835351435,"07a_ancova_to_smd_d",1000
0.8,50,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00448274283338085,0.00992859362704174,0.313969698236842,0.00702408880417922,0.316235519343581,1.00721668721365,0.022533319284535,0.313844689970745,0.959,0.00627048642451286,1.27189180200383,"07a_ancova_to_smd_d",1000
0,100,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00559472502228126,0.00697276640640226,0.220498234365384,0.00493295750527762,0.213240273404283,0.967083813700413,0.0216354719154835,0.220458959525279,0.948,0.00702111102319284,0.846439893555307,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.0125105890220285,0.00681696575972276,0.215571385321041,0.00482273468630307,0.214281287749251,0.994015450752572,0.0222379829582962,0.215826471927661,0.958,0.00634318531969546,0.850551472838139,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00541348363145965,0.00711902020025399,0.225123185415506,0.00503642630202288,0.221457854469242,0.983718554179575,0.0220076221421336,0.225075707192137,0.954,0.00662449998113065,0.878896341680249,"07a_ancova_to_smd_d",1000
0,300,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00530172022911666,0.00377702741230355,0.119440094077711,0.00267209807918628,0.122881789170503,1.02881524097388,0.0230165192892031,0.119498026655703,0.96,0.00619677335393187,0.483658408620974,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00802072782032792,0.00391110693791208,0.123680060962889,0.0027669540608161,0.123591884736162,0.999287061907626,0.0223559187498778,0.123878136880856,0.95,0.00689202437604511,0.486448756518311,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00239205997317053,0.00386364955662166,0.122179326796241,0.00273337983337568,0.127540084395132,1.04387614287506,0.0233534598061352,0.122141647522054,0.966,0.00573096850453743,0.501965627073169,"07a_ancova_to_smd_d",1000
0,50,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00371255712251649,0.010087115314088,0.318982594132827,0.00713623665200415,0.304841571953908,0.955668357963662,0.0213800868407918,0.318844677773891,0.945,0.00720936890441875,1.22648475502333,"07a_ancova_to_smd_d",1000
0.3,50,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.0085025065314033,0.00977404388304833,0.309082406208691,0.00691475094956947,0.306607150206544,0.991991598510865,0.0221927056020669,0.30904480987592,0.959,0.00627048642451286,1.23352205864915,"07a_ancova_to_smd_d",1000
0.8,50,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,0.0278091065866475,0.00999992538082566,0.316225406351358,0.00707455320950763,0.319320521795908,1.00978768746086,0.0225908373639974,0.317288284567216,0.964,0.00589101010014412,1.28418949150493,"07a_ancova_to_smd_d",1000
0,100,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.000543479153059252,0.00710130139299691,0.224562867531967,0.00502389094401016,0.213261096262704,0.949672127928029,0.0212459399708961,0.224451215996473,0.94,0.00750999334220744,0.846522396014868,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00199480911261656,0.00705737474282552,0.223173784886737,0.00499281456972553,0.214639923525002,0.961761362939352,0.0215163987469213,0.223071089533823,0.948,0.00702111102319284,0.851966963142355,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00564063415902257,0.00735927974693549,0.232720859386637,0.0052064004650651,0.22319914724562,0.959085265643516,0.0214565294501066,0.232672852195904,0.942,0.00739161687318817,0.885749984015973,"07a_ancova_to_smd_d",1000
0,300,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00158970279425601,0.00378793937981961,0.119785160788756,0.00267981786627198,0.122882174940653,1.02585473969817,0.0229502873439478,0.119735806738908,0.955,0.00655553201502365,0.483659899225173,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00570464624137871,0.00398064384622385,0.125879011080004,0.00281614868368993,0.123730184980715,0.982929432946348,0.0219899680256676,0.125945317077645,0.94,0.00750999334220744,0.486992026678365,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00579299583620677,0.003982857556589,0.125949014748342,0.00281771479655301,0.128618282470683,1.02119324019862,0.0228460008900977,0.126019244413384,0.958,0.00634318531969546,0.506201326248116,"07a_ancova_to_smd_d",1000
0,50,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.000626396351856114,0.00987541736753053,0.312288117261806,0.00698646869572161,0.30477209857983,0.975932421803693,0.0218334318124412,0.312132562683117,0.954,0.00662449998113065,1.22621278351947,"07a_ancova_to_smd_d",1000
0.3,50,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00158358983180267,0.0102423777368749,0.323892423043255,0.00724607869878076,0.30779508513888,0.950300356664334,0.0212599946215772,0.323734309519212,0.949,0.00695693898205238,1.23822452013932,"07a_ancova_to_smd_d",1000
0.8,50,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,0.0127832881651756,0.0103258373399434,0.326531647426354,0.00730512307964027,0.32529061517057,0.996199350765645,0.0222868408822214,0.326618594557186,0.959,0.00627048642451286,1.3079426201013,"07a_ancova_to_smd_d",1000
0,100,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00328845640318093,0.00690678619826018,0.218411756983175,0.00488627910763972,0.213229307241173,0.976272111842401,0.0218410313133204,0.218327290640461,0.946,0.00714730718522718,0.846396579115186,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00544363886356939,0.00692753309171568,0.219067831360097,0.00490095671733112,0.215345039464395,0.983006213771375,0.021991685756189,0.219025928205215,0.945,0.00720936890441875,0.854748220476834,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,0.0164708891362788,0.00773253190324289,0.244524128941643,0.00547046165950394,0.228007547779323,0.932454186693938,0.0208607424536435,0.244956216034568,0.933,0.00790638982089803,0.904733826978664,"07a_ancova_to_smd_d",1000
0,300,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.000161420966437453,0.00390771320342113,0.123572741655236,0.00276455312737701,0.122888402394111,0.994462053265479,0.0222479742909899,0.123511045313527,0.952,0.00675988165576884,0.483684385455699,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,-0.00454462699420541,0.00388779111631813,0.122942749945339,0.0027504590356826,0.124052767561391,1.00902873586727,0.0225738581987423,0.122965273467246,0.95,0.00689202437604511,0.48825958275221,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0,0.33,"ancova_md_sd","own",1000,1000,0,0.00564813279511651,0.004132615578485,0.130684779219069,0.00292366269657288,0.131214394098946,1.00405261334213,0.0224625330399345,0.1307414793097,0.951,0.00682634602111555,0.516402550802938,"07a_ancova_to_smd_d",1000
0,50,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,-0.00570515294918241,0.00975938080626971,0.308618719007428,0.00690437740047435,0.290846237816712,0.942412821724245,0.0210835357270521,0.308517125907521,0.95,0.00689202437604511,1.17017836923143,"07a_ancova_to_smd_d",1000
0.3,50,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,0.0130533221276815,0.00918242301874242,0.29037371178385,0.00649620249795677,0.292194195672472,1.00626945145081,0.0225121278506036,0.290521883549595,0.955,0.00655553201502365,1.17555402245916,"07a_ancova_to_smd_d",1000
0.8,50,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,0.0207209606908358,0.0101258198357959,0.320206538576273,0.00716361857615296,0.301344588474346,0.941094425536117,0.0210540407408909,0.320716468756443,0.944,0.00727076337120113,1.21195469124425,"07a_ancova_to_smd_d",1000
0,100,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,0.00285409456066274,0.00669123163034823,0.211595323036622,0.00473378274369989,0.20342449925716,0.961384667382048,0.0215079713634461,0.211508756334112,0.936,0.0077397674383666,0.807476537559008,"07a_ancova_to_smd_d",1000
0.3,100,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,0.00369512096320603,0.00655496305310172,0.207286132260527,0.00463737809428492,0.204432416767126,0.986232964731986,0.0220638742043851,0.20721541208567,0.944,0.00727076337120113,0.811458425911338,"07a_ancova_to_smd_d",1000
0.8,100,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,0.00984084033223345,0.00661162242957648,0.209077859065179,0.00467746237075931,0.210627113719083,1.00740994125744,0.0225376427385912,0.209204875035387,0.949,0.00695693898205238,0.835934247891915,"07a_ancova_to_smd_d",1000
0,300,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,-0.00446358320408747,0.00383941053208199,0.121412821538181,0.00271623167853232,0.117234207759048,0.965583422523305,0.0216019053613599,0.121434162144135,0.94,0.00750999334220744,0.461429618458471,"07a_ancova_to_smd_d",1000
0.3,300,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,-0.00302544715634705,0.00375937690951095,0.118881936170993,0.00265961104389098,0.117798314257719,0.990884890100415,0.0221679464670326,0.118860990924324,0.952,0.00675988165576884,0.463646131530138,"07a_ancova_to_smd_d",1000
0.8,300,0,0.3,0.33,"ancova_md_sd","own",1000,1000,0,0.0025681286776843,0.00404385824496816,0.127878025889505,0.00286087038015191,0.121341338101736,0.948883416503342,0.021228295022613,0.127839868588781,0.942,0.00739161687318817,0.477565781869831,"07a_ancova_to_smd_d",1000
