"or_true","br","n","p_exp","rr","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
4,0.1,300,0.25,3.07692307692308,"balanced_4_over_sqrtN","population",1000,1000,0,-0.370858430935513,0,0,0,NA,NA,NA,0.370858430935513,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.25,3.07692307692308,"balanced_4_over_sqrtN","population",1000,1000,0,-0.370858430935513,0,0,0,NA,NA,NA,0.370858430935513,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.5,3.07692307692308,"balanced_4_over_sqrtN","population",1000,1000,0,-0.341911143381864,0.000162414238284868,0.00513598917421503,0.000114901674459603,NA,NA,NA,0.341949677547891,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.5,3.07692307692308,"balanced_4_over_sqrtN","population",1000,1000,0,-0.340519384877081,2.41923964783147e-05,0.000765030749293108,1.71151673270997e-05,NA,NA,NA,0.340520243398011,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.5,3.07692307692308,"balanced_4_over_sqrtN","population",1000,1000,0,-0.340459976995193,0,0,0,NA,NA,NA,0.340459976995193,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.5,3.07692307692308,"balanced_4_over_sqrtN","population",1000,1000,0,-0.340459976995193,0,0,0,NA,NA,NA,0.340459976995193,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.25,3.77358490566038,"balanced_4_over_sqrtN","population",1000,1000,0,-1.02931534241448,1.14451490655172e-05,0.00036192739207182,8.09699202456075e-06,NA,NA,NA,1.02931540598122,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.25,3.77358490566038,"balanced_4_over_sqrtN","population",1000,1000,0,-1.02927547515817,0,0,0,NA,NA,NA,1.02927547515817,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.5,3.77358490566038,"balanced_4_over_sqrtN","population",1000,1000,0,-1.0503529661138,2.37571755167346e-05,0.000751267854052689,1.68072656445036e-05,NA,NA,NA,1.05035323451829,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.5,3.77358490566038,"balanced_4_over_sqrtN","population",1000,1000,0,-1.05017356346039,0,0,0,NA,NA,NA,1.05017356346039,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.25,0.253807106598985,"median_var","population",1000,1000,0,-0.47776373969906,0.00358810539580126,0.113465855354719,0.00253844319604529,NA,NA,NA,0.491039526720892,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.5,0.253807106598985,"median_var","population",1000,1000,0,-0.0673035780668478,0.00415760152464815,0.131474904212768,0.00294133926903611,NA,NA,NA,0.147641919548342,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.25,0.27027027027027,"median_var","population",1000,1000,0,-0.434029363824534,0.00419853356753218,0.132769289060741,0.00297029707665258,NA,NA,NA,0.453862914430675,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.25,0.27027027027027,"median_var","population",1000,1000,0,-0.382082328713709,0.00287643073708033,0.0909607266089078,0.00203496141500786,NA,NA,NA,0.392749902414662,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.25,0.27027027027027,"median_var","population",1000,1000,0,-0.391653515696055,0.00175306098998736,0.0554366560554971,0.0012402215797488,NA,NA,NA,0.395553569025563,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.5,0.27027027027027,"median_var","population",1000,998,0.002,-0.0294540129867979,0.00489498659098858,0.154638196893607,0.00346301362390202,NA,NA,NA,0.157342142879162,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.5,0.27027027027027,"median_var","population",1000,1000,0,-0.0177846135549519,0.00331394078118616,0.104796008994659,0.00234448253330097,NA,NA,NA,0.106242711641818,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.5,0.27027027027027,"median_var","population",1000,1000,0,-0.0238375951408827,0.00175319978117712,0.0554410450182848,0.00124031976904717,NA,NA,NA,0.060323019696857,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.25,0.32258064516129,"median_var","population",1000,1000,0,-0.253084357520118,0.00245390099844736,0.0775991630765496,0.00173603827261223,NA,NA,NA,0.26470228654366,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.25,0.32258064516129,"median_var","population",1000,1000,0,-0.207680276355055,0.00318775918433105,0.100805796546066,0.00225521402508551,NA,NA,NA,0.230830552560924,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.25,0.32258064516129,"median_var","population",1000,1000,0,-0.224934864738692,0.00192377739704479,0.060835182858116,0.00136099671150923,NA,NA,NA,0.233008394546035,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.25,0.32258064516129,"median_var","population",1000,1000,0,-0.231853707390881,0.000887375225138487,0.0280612685064232,0.000627783009169085,NA,NA,NA,0.233543976557512,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.5,0.32258064516129,"median_var","population",1000,1000,0,0.0858343564261217,0.00359191988765768,0.113586480178544,0.00254114179874258,NA,NA,NA,0.14232541352112,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.5,0.32258064516129,"median_var","population",1000,1000,0,0.0828809083719227,0.00279797940718766,0.0884798777296071,0.00197946019009408,NA,NA,NA,0.121202743561514,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.5,0.32258064516129,"median_var","population",1000,1000,0,0.0796224846098977,0.0014965453452945,0.0473249191285377,0.0010587468678544,NA,NA,NA,0.0926128953116438,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.5,0.32258064516129,"median_var","population",1000,1000,0,0.0736274028577788,0.00084915897011095,0.0268527644111345,0.000600746514458952,NA,NA,NA,0.0783667297846798,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.25,0.4,"median_var","population",1000,1000,0,-0.073750221976122,0.00335371433742554,0.106053759278272,0.00237262075726076,NA,NA,NA,0.129132674791177,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.25,0.4,"median_var","population",1000,1000,0,-0.0528588927227464,0.00295870565618246,0.0935624879955963,0.0020931676786378,NA,NA,NA,0.107420890708656,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.25,0.4,"median_var","population",1000,1000,0,-0.0647364943318647,0.00149724878648965,0.0473471638923043,0.00105924452478436,NA,NA,NA,0.0801893127112062,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.25,0.4,"median_var","population",1000,1000,0,-0.066489243353954,0.000817742016606849,0.0258592731089688,0.000578520257683919,NA,NA,NA,0.0713361954795728,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.5,0.4,"median_var","population",1000,1000,0,0.154421463926157,0.0029126162407944,0.0921050127090774,0.0020605612331754,NA,NA,NA,0.179779972616169,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.5,0.4,"median_var","population",1000,1000,0,0.155617159533453,0.00200938033491981,0.0635421854389857,0.00142155741729692,NA,NA,NA,0.168078172474276,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.5,0.4,"median_var","population",1000,1000,0,0.152180424782545,0.00113421880995305,0.0358671480445728,0.000802415119779097,NA,NA,NA,0.1563459226956,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.5,0.4,"median_var","population",1000,1000,0,0.151655865027952,0.000624284699175138,0.0197416155778648,0.000441656827826381,NA,NA,NA,0.152934113433252,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,300,0.25,0.505050505050505,"median_var","population",1000,995,0.005,-0.250922844948608,0.00577644715870617,0.182210057539198,0.004086619050733,NA,NA,NA,0.31004743482855,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,1000,0.25,0.505050505050505,"median_var","population",1000,1000,0,-0.205940069490362,0.00367878950438508,0.116333538661788,0.00260259862991114,NA,NA,NA,0.236497930111558,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.02,1000,0.5,0.505050505050505,"median_var","population",1000,1000,0,0.0869972039053501,0.00403927634409362,0.127733133461739,0.00285762886581023,NA,NA,NA,0.154492560073032,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,100,0.25,0.526315789473684,"median_var","population",1000,1000,0,-0.179981836227973,0.00427185671338557,0.135087970521795,0.00302217031340921,NA,NA,NA,0.22499771641488,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,300,0.25,0.526315789473684,"median_var","population",1000,1000,0,-0.169296758629357,0.00270414983027959,0.0855127259804126,0.00191307946132039,NA,NA,NA,0.189648375581504,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,1000,0.25,0.526315789473684,"median_var","population",1000,1000,0,-0.174826552011784,0.00144804784344566,0.0457912934618322,0.0010244367960997,NA,NA,NA,0.180718203296402,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,100,0.5,0.526315789473684,"median_var","population",1000,1000,0,0.105466487514765,0.00499253756235436,0.157877900009847,0.00353202361920277,NA,NA,NA,0.189799067091779,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,300,0.5,0.526315789473684,"median_var","population",1000,1000,0,0.104527463929721,0.00297382257265203,0.0940405268680198,0.00210386230143295,NA,NA,NA,0.140572998077512,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.1,1000,0.5,0.526315789473684,"median_var","population",1000,1000,0,0.101891199727838,0.0015787989299777,0.0499260058616622,0.00111693803822351,NA,NA,NA,0.113454528500257,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,50,0.25,0.588235294117647,"median_var","population",1000,1000,0,-0.092516261313367,0.00264914091139335,0.0837731912273728,0.00187416281856179,NA,NA,NA,0.12478056029788,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,100,0.25,0.588235294117647,"median_var","population",1000,1000,0,-0.0770163521946008,0.00230422926853219,0.0728661273978548,0.00163015142076889,NA,NA,NA,0.105998497889363,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,300,0.25,0.588235294117647,"median_var","population",1000,1000,0,-0.0912751841875622,0.00108402743773564,0.0342799574936097,0.000766906701477184,NA,NA,NA,0.0974941004304944,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,1000,0.25,0.588235294117647,"median_var","population",1000,1000,0,-0.0933236305408674,0.000622629181240531,0.0196892635040586,0.000440485614115115,NA,NA,NA,0.0953759898903453,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,50,0.5,0.588235294117647,"median_var","population",1000,1000,0,0.144152113480511,0.00311034427343386,0.0983577221131254,0.00220044602577608,NA,NA,NA,0.174483234377064,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,100,0.5,0.588235294117647,"median_var","population",1000,1000,0,0.138167134510084,0.00214906760752612,0.0679594848547137,0.00152038065898223,NA,NA,NA,0.153961131942006,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,300,0.5,0.588235294117647,"median_var","population",1000,1000,0,0.133461056774072,0.0011054800316575,0.0349583480787276,0.000782083566443919,NA,NA,NA,0.137959116007407,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.3,1000,0.5,0.588235294117647,"median_var","population",1000,1000,0,0.131951254259855,0.00061992048368506,0.0196036069663804,0.000438569317317402,NA,NA,NA,0.133398090711356,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,50,0.25,0.666666666666667,"median_var","population",1000,1000,0,-0.0146172914790867,0.0020676489694339,0.0653848014511098,0.0014627801804293,NA,NA,NA,0.0669668746375761,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,100,0.25,0.666666666666667,"median_var","population",1000,1000,0,-0.00701418969849925,0.00134336924967725,0.0424810656761152,0.000950380815348979,NA,NA,NA,0.0430352780537546,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,300,0.25,0.666666666666667,"median_var","population",1000,1000,0,-0.013980496226593,0.000656049350571019,0.0207461020527871,0.000464129067160538,NA,NA,NA,0.0250084910455639,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.25,0.666666666666667,"median_var","population",1000,1000,0,-0.0159970057627376,0.000346622260513837,0.0109611583093997,0.000245221592383771,NA,NA,NA,0.0193889411228488,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,50,0.5,0.666666666666667,"median_var","population",1000,1000,0,0.157803989082354,0.00158904877509034,0.0502501344238612,0.00112418939979644,NA,NA,NA,0.165603894591613,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,100,0.5,0.666666666666667,"median_var","population",1000,1000,0,0.156422466084185,0.00108096159451828,0.0341830070184516,0.000764737738195242,NA,NA,NA,0.160110266337649,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,300,0.5,0.666666666666667,"median_var","population",1000,1000,0,0.152468271788553,0.000602846392716565,0.0190636768020069,0.000426490070677001,NA,NA,NA,0.153654268576002,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.5,0.666666666666667,"median_var","population",1000,1000,0,0.152278774975397,0.000315725962343604,0.00998413157454342,0.000223363678743612,NA,NA,NA,0.152605401308152,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.25,1,"median_var","population",1000,993,0.00700000000000001,-0.0398715985845453,0.00489797841015623,0.154344618172491,0.00346513897038469,NA,NA,NA,0.159336170846399,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.25,1,"median_var","population",1000,1000,0,-0.000447364826449139,0.00227373697052364,0.0719018762698584,0.0016085793213255,NA,NA,NA,0.0718673087474608,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.25,1,"median_var","population",1000,1000,0,0.00364186797159524,0.00121543732720953,0.0384355030716946,0.000859874020725502,NA,NA,NA,0.0385885191579102,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,100,0.25,1,"median_var","population",1000,1000,0,0.00136465685402908,0.00422900704051661,0.133732944889205,0.0029918558581331,NA,NA,NA,0.13367302770761,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,100,0.25,1,"median_var","population",1000,1000,0,0.00449586866253802,0.00148352317998239,0.0469131221040027,0.00104953419896988,NA,NA,NA,0.0471047027328516,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,100,0.25,1,"median_var","population",1000,1000,0,0.0102537351882362,0.000515765022631951,0.0163099220896526,0.00036488343235131,NA,NA,NA,0.0192584171292046,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,300,0.25,1,"median_var","population",1000,998,0.002,-0.0144494221067672,0.00582447735645275,0.184001867933125,0.00412059237805413,NA,NA,NA,0.184476417640908,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,300,0.25,1,"median_var","population",1000,1000,0,-0.000450271528255218,0.00245500484268655,0.0776340696963286,0.00173681919891995,NA,NA,NA,0.0775965493645559,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,300,0.25,1,"median_var","population",1000,1000,0,0.00260902413359596,0.000832732069598399,0.026333300205968,0.000589125129566804,NA,NA,NA,0.0264491259584808,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,300,0.25,1,"median_var","population",1000,1000,0,0.00374504441914848,0.00019587927758528,0.00619424663597852,0.000138576871240869,NA,NA,NA,0.00723572252075347,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,1000,0.25,1,"median_var","population",1000,1000,0,-0.00667608590992326,0.00349572251273269,0.110544452081623,0.00247308594616325,NA,NA,NA,0.110690676812534,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,1000,0.25,1,"median_var","population",1000,1000,0,-0.000291676086185833,0.00133203117928771,0.0421225244090927,0.00094235957726877,NA,NA,NA,0.0421024682230302,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,1000,0.25,1,"median_var","population",1000,1000,0,0.000336179253115903,0.000435455460771949,0.0137703107559746,0.000308067581535039,NA,NA,NA,0.0137675289485085,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,1000,0.25,1,"median_var","population",1000,1000,0,0.00116791133988773,5.85500929654679e-05,0.00185151650985481,4.14218838972597e-05,NA,NA,NA,0.00218831034607,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.5,1,"median_var","population",1000,994,0.00600000000000001,0.13597795172509,0.00507496959797984,0.160002451612146,0.00359035188351796,NA,NA,NA,0.209916727682259,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.5,1,"median_var","population",1000,1000,0,0.153953107677755,0.00225157670247027,0.0712011070637733,0.00159290180479312,NA,NA,NA,0.169605682136827,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.5,1,"median_var","population",1000,1000,0,0.155989757917476,0.00093976212472295,0.0297178877288376,0.000664844676579329,NA,NA,NA,0.15879255106385,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,100,0.5,1,"median_var","population",1000,1000,0,0.146136495807031,0.00427791072980553,0.135279415330586,0.00302645329149786,NA,NA,NA,0.199093181949386,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,100,0.5,1,"median_var","population",1000,1000,0,0.148418995500127,0.00144765818457317,0.0457789713663565,0.00102416112779999,NA,NA,NA,0.15531199802465,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,100,0.5,1,"median_var","population",1000,1000,0,0.15105032411478,0.000438468256020964,0.0138655837070808,0.000310199015469474,NA,NA,NA,0.151684747329145,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,300,0.5,1,"median_var","population",1000,997,0.003,0.135378753101091,0.00580884005312762,0.183415906874325,0.00410953165811651,NA,NA,NA,0.227892648110848,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,300,0.5,1,"median_var","population",1000,1000,0,0.141258737770298,0.00244907998632544,0.0774467092872243,0.00173262759648403,NA,NA,NA,0.16107770107342,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,300,0.5,1,"median_var","population",1000,1000,0,0.144651159896932,0.000790675628103349,0.0250033587519082,0.000559371854234392,NA,NA,NA,0.146794076312553,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,300,0.5,1,"median_var","population",1000,1000,0,0.146369102331805,0.000163937891055267,0.0051841713053919,0.000115979598762686,NA,NA,NA,0.146460789544198,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,1000,0.5,1,"median_var","population",1000,1000,0,0.147052480916835,0.00348556943767374,0.110223383657213,0.00246590304559057,NA,NA,NA,0.18374296518326,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,1000,0.5,1,"median_var","population",1000,1000,0,0.144616865809958,0.00130500514238428,0.0412678860816666,0.000923239720986436,NA,NA,NA,0.150384085793421,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,1000,0.5,1,"median_var","population",1000,1000,0,0.14470911946951,0.00044745498743968,0.0141497691071142,0.000316556773870668,NA,NA,NA,0.145398572920987,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,1000,0.5,1,"median_var","population",1000,1000,0,0.144630697990021,4.55947441652474e-05,0.00144183240894855,3.22564850623213e-05,NA,NA,NA,0.144637877483374,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,50,0.25,1.33333333333333,"median_var","population",1000,1000,0,-0.0106342813382507,0.00231949349153441,0.0733488245118521,0.00164095025713201,NA,NA,NA,0.0740794029862166,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,100,0.25,1.33333333333333,"median_var","population",1000,1000,0,-0.00369637948636538,0.0016023381682227,0.0506703819340577,0.00113359112183501,NA,NA,NA,0.0507797532393095,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,300,0.25,1.33333333333333,"median_var","population",1000,1000,0,-0.0111761016064109,0.000747623389095679,0.0236419274155664,0.000528914091396261,NA,NA,NA,0.0261397597216923,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,1000,0.25,1.33333333333333,"median_var","population",1000,1000,0,-0.0127990987335089,0.000403296196792183,0.0127533455354679,0.000285316169345534,NA,NA,NA,0.018063834114462,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,50,0.5,1.33333333333333,"median_var","population",1000,1000,0,0.166355668510243,0.00184179344236869,0.0582426225744713,0.00130299629374671,NA,NA,NA,0.176247040618439,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,100,0.5,1.33333333333333,"median_var","population",1000,1000,0,0.160926047345668,0.00123185791879666,0.0389547677711219,0.000871490942301486,NA,NA,NA,0.165569167336404,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,300,0.5,1.33333333333333,"median_var","population",1000,1000,0,0.158114551345473,0.000721568635170055,0.0228180037527645,0.000510481379552141,NA,NA,NA,0.159750906041706,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,1000,0.5,1.33333333333333,"median_var","population",1000,1000,0,0.156748711563,0.000389250878063039,0.0123091935589967,0.000275379659730738,NA,NA,NA,0.15723079630431,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,50,0.25,1.53846153846154,"median_var","population",1000,1000,0,0.0499795107329151,0.00213217198297897,0.0674251982941132,0.00150842767030335,NA,NA,NA,0.0839021018850962,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,100,0.25,1.53846153846154,"median_var","population",1000,1000,0,0.0554759554002251,0.0013699350654799,0.0433211505344839,0.000969175083335239,NA,NA,NA,0.0703734821443102,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,300,0.25,1.53846153846154,"median_var","population",1000,1000,0,0.0502168853460522,0.000772302353259116,0.0244223447860677,0.0005463734861898,NA,NA,NA,0.0558353834748474,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,1000,0.25,1.53846153846154,"median_var","population",1000,1000,0,0.0494513472494614,0.000407297898929753,0.0128798904681908,0.000288147215940654,NA,NA,NA,0.0510995247696193,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,50,0.5,1.53846153846154,"median_var","population",1000,1000,0,0.152055486884475,0.00168719433995805,0.0533537696961189,0.00119362352000149,NA,NA,NA,0.161135499526704,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,100,0.5,1.53846153846154,"median_var","population",1000,1000,0,0.154180219046226,0.0012102024670495,0.0382699622583131,0.000856170563415966,NA,NA,NA,0.158854226781611,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,300,0.5,1.53846153846154,"median_var","population",1000,1000,0,0.150417878471329,0.000648535671027317,0.0205084986431199,0.000458813434922618,NA,NA,NA,0.151808155518384,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,1000,0.5,1.53846153846154,"median_var","population",1000,1000,0,0.148543073979361,0.000358815448396116,0.0113467407658634,0.000253847792398434,NA,NA,NA,0.148975382545975,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,50,0.25,1.6,"median_var","population",1000,1000,0,-0.0602472700149936,0.00385985084907075,0.122059201115984,0.00273069239745263,NA,NA,NA,0.136063528076978,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,100,0.25,1.6,"median_var","population",1000,1000,0,-0.0279627480622593,0.00359327448993105,0.113629316463619,0.00254210012647961,NA,NA,NA,0.116964204856112,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,300,0.25,1.6,"median_var","population",1000,1000,0,-0.0431814474231432,0.00178259079098992,0.0563704703556931,0.00126111275048287,NA,NA,NA,0.0709865459066127,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,1000,0.25,1.6,"median_var","population",1000,1000,0,-0.0474981111957646,0.000974979191026036,0.0308315491491067,0.000689759363435059,NA,NA,NA,0.056618940343988,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,50,0.5,1.6,"median_var","population",1000,1000,0,0.168578432126979,0.0030840420674534,0.097525973329274,0.00218183825135279,NA,NA,NA,0.194731846231527,NA,NA,NA,"06_or_se_imputation",1000
