d	n	r_cov	p	r_cov_guess	method	bias_ci	bias_es	bias_var
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0466430515665822	0.970529936727371
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.116276469364875	0.954032679461402
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.121150552551358	0.963205151800032
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.111192034110736	0.943235799037429
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.107977662849738	0.936110696998904
d=0.8	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.119720004820844	0.958920716030545
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	-0.00722451724688391	1.00466587601715
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.012383427618102	1.01463810610185
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	-0.00274531322155221	0.995818024902581
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.00047578411376104	0.989997993639428
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0113326348946536	1.01162024865728
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0416283811304472	0.974585100357455
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0466452131565721	0.983595933677411
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.0373558684815481	0.965697411357663
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.0341701369919317	0.959334680295467
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0456075492157851	0.980104097725989
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.114981274072867	0.967308422948965
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.11945786871111	0.976747377908491
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.111104101396579	0.958586105717829
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.108278210880592	0.951579071568584
d=0.8	n=100	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.118530493008231	0.975104217484916
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0248454853585959	0.989739204271977
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.019602433454196	0.99857948161248
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0350867795149008	0.97035559971685
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0393382571971376	0.963241557341136
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0257263209751923	0.986266920591759
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0134714149638016	0.993326878928208
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0183788039685217	1.00147196598899
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.00387876052927336	0.97561457839544
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.000102216021536728	0.967340760491164
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0126322634723814	0.990285206669739
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0945800445241828	0.982688306283775
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0990830913611004	0.990804734798848
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.085832443397675	0.964844602523835
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0821378422003061	0.957842656347795
d=0.8	n=100	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.093900822746346	0.979058846131856
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0288903095656632	0.984024024388655
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0225319310034211	0.993565655339729
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0355299801629609	0.972254088486208
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0396715605911648	0.964846046221664
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.024367571757188	0.989442302286203
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.00956970475610188	0.957484606975226
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0154372430190309	0.965335751753542
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.00344686463770937	0.947671183581661
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.000427391402379049	0.941623076350767
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0136856616134855	0.961004132013149
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.0911021189841236	0.965914016363411
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0965924486668468	0.974551321803753
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0853695477484786	0.955143067362125
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0818476086577414	0.948207618742834
d=0.8	n=100	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.094863367190023	0.970085659884529
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.031412020437764	0.96115596128709
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0256895327209504	0.97038101339428
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0363360140875734	0.952549262259529
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0400571127854715	0.946085554762979
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0268084255480567	0.967859320693876
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00741575813711275	0.968730878875295
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0130833301401513	0.977863352455851
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.00244241723877096	0.959818635917205
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00109093913333649	0.953360168644061
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0118636423419775	0.975428001753341
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0889853469785129	0.9596387388202
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0940731338771757	0.970154902467656
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0846537704545329	0.951192368688654
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0813835955356726	0.944116819477957
d=0.8	n=100	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.093180428230512	0.968731331472432
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	0.9999	0.127086118025151	0.978692074741669
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.121074674523789	0.985454771192415
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	0.9999	0.138590876819904	0.963393396999517
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	0.9999	0.143533146733627	0.956816440819952
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	0.9999	0.127805217421731	0.975347042481138
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0832578961310853	0.980965903773875
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0773592183796696	0.988256349271301
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	0.9999	0.0947110428579585	0.96494073058156
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	0.9999	0.0993880792060643	0.958217578900437
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0842313856037702	0.977808967483172
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0139718380192444	0.959892591815089
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0192200504856719	0.965871547877739
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0036837705622051	0.945853988496731
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.000623153634642238	0.938336875129879
d=0.8	n=100	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0129976378426374	0.95669677665571
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	0.9999	0.131427885324789	0.9674320535911
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	0.9999	0.124126493322043	0.973482085922901
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	0.9998	0.139047726113312	0.95885053692443
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	0.9998	0.143819028371116	0.952510181373951
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	0.9998	0.126182749001988	0.971730115585682
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	1	0.0874947088311216	0.958821400501857
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	1	0.0803824095790961	0.966299916390335
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.0949262703163429	0.948613419939566
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.0995171914478458	0.942428522066213
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	0.0825569240333717	0.96251980980161
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00990151156606689	0.97462151537186
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0163221778651568	0.981551852231992
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.00319998693711332	0.96509516642276
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.00100965813675427	0.958097441521836
d=0.8	n=100	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0143628281505219	0.978138194858994
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	0.9999	0.133286381015975	0.96471554829797
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	0.9999	0.126495290214244	0.973460047475975
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	0.9999	0.139257884107621	0.95650506567965
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	0.9999	0.143577852976663	0.950805199296876
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	0.9999	0.127969638872808	0.97033062877968
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0872282746793774	0.975173826548209
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0806911882656215	0.98366833636047
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0928865535589662	0.966830735470363
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0970500880883302	0.960343950286889
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0820318046987429	0.980585391542732
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0074999739655562	0.96345120288568
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0133384754812658	0.972823506303895
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00239606324027375	0.954008480354805
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.0012779121936661	0.948045994321802
d=0.8	n=100	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0121278348017917	0.968763081762253
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.00965862552635845	1.01913697465679
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.01286065100555	1.02439820872011
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	-0.00228861744452119	1.00497062820783
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	5.33019465862702e-05	0.999484210511484
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00901043249726832	1.01781495619089
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0436369392618521	1.00449250695106
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.04675719213441	1.009479832337
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.0364298435362477	0.990959407485279
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.0341908583915047	0.986578506096613
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0429316333342879	1.00285520673633
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.116024916685225	1.00091209508355
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.118785641269973	1.00692251073548
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.10967293683745	0.985374843929604
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.107639682204344	0.980208917507158
d=0.8	n=300	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.115460045193198	0.999386319258217
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-0.00653903284521599	0.982525457651566
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.0103607855176668	0.988789364457882
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	-0.00262479187602719	0.974783378116573
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	8.66465803657136e-05	0.969326552355709
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.0106004278954099	0.988756391824907
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.0405910726934193	0.970879021207795
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0442472091356561	0.977396334835012
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.0368456155143148	0.962867032574253
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.0342245809666264	0.957847330111956
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0444944296151951	0.977316164697338
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.113563819401223	0.967671926265213
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.116861208888798	0.973399257056998
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.110188112896949	0.960593389783599
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.107874042741361	0.955839780759448
d=0.8	n=300	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.117003204043063	0.973266558211551
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	-0.00477023768622934	0.978716159298955
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.0078803666171384	0.983894454904829
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	-0.00246437634465476	0.974525918456182
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.000123154851953253	0.968878626385961
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.00899408242619141	0.986059089860848
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.0389704789011606	0.940361791651326
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.0419152866143422	0.945501240665136
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.0367124413755799	0.935632932315233
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.0342377913126099	0.930927734699814
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0429628939072195	0.946663158225362
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.111866804273313	0.978672188635344
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.114574902861045	0.984586419828342
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.109815205259108	0.973887198790588
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.107590518274077	0.968158107112798
d=0.8	n=300	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.115486889552257	0.986799243544411
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0274809911375629	0.987529872775172
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0238526152672352	0.992406929542039
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.035822157032313	0.973982150196976
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0384769359326004	0.96864886270526
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0281919815162298	0.986126728772641
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.0101346545105314	1.02115560614604
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.0136441681994396	1.02663606657755
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.00205016435122901	1.00573439160584
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.000484008174078503	1.00069487249957
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0093919420605419	1.01919754528123
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0917707688297662	0.977846266393584
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.0949574901542983	0.98256079166749
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.0844394943032079	0.964645617712519
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0821197515050597	0.960130210020493
d=0.8	n=300	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0911347447740448	0.975984690463903
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0314007594374939	1.00278208519812
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0271400497541783	1.00869348043538
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0357649736492404	0.994983824962597
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0387503195950197	0.989674491752553
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0269358594023132	1.00845936369373
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.00647284896758097	0.98028711515951
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.0105580428185443	0.987501027609483
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.002289435319102	0.971250677456471
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.000588242503070038	0.966247208331064
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0107569608002549	0.98639675654675
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.088066071104849	0.987243247936809
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.0917034939177317	0.992737914491513
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0843418223097281	0.980006612607206
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.0817718512887928	0.973952448249964
d=0.8	n=300	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0919243046541161	0.994078079454853
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0330851625462161	0.970160864463102
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0295607415276483	0.976302569481266
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0357072003548188	0.964932937664003
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0386419052755301	0.959988108267168
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0282949255126192	0.977231461556911
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00503105445754762	0.975510447991475
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.00831618724760752	0.980140126595808
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.0025431477053087	0.971669703249502
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.000262821133211099	0.966644668792725
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00951364344242654	0.982345254964341
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.0867750396701868	0.976795338128736
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.0897602033230261	0.98129760132262
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.0845345217453929	0.97323649849768
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0819879932641921	0.967282199152585
d=0.8	n=300	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.0908850289191455	0.984273382593375
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	0.9993	0.129598176963225	1.00679190378084
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	0.9993	0.125335208662128	1.0104830006726
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	0.9984	0.139350173061103	0.99481936136969
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	0.998	0.142479870398616	0.991091683157945
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	0.999	0.130384019224992	1.00349883702369
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0853087201099052	0.959528721408756
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0812250926645933	0.963029453343698
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.0947165671384028	0.947960937322185
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.0977210837897861	0.943448165583685
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0861381239929138	0.957750271211007
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.0105909254327577	0.985642021934052
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.014337014325574	0.990445700535977
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00200999537745027	0.970823983800004
d=0.8	n=300	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.000678234753905598	0.966335452879705
